ID,electricity_consumption
cluster_1_2024-02-14,382.1348
cluster_2_2024-02-14,579.57635
cluster_3_2024-02-14,783.3731
cluster_4_2024-02-14,1182.5226
cluster_1_2024-02-15,364.97
cluster_2_2024-02-15,559.5755
cluster_3_2024-02-15,775.4198
cluster_4_2024-02-15,1117.4777
cluster_1_2024-02-16,386.91068
cluster_2_2024-02-16,575.6008
cluster_3_2024-02-16,806.1067
cluster_4_2024-02-16,1139.1124
cluster_1_2024-02-17,342.31088
cluster_2_2024-02-17,551.63513
cluster_3_2024-02-17,728.835
cluster_4_2024-02-17,1057.576
cluster_1_2024-02-18,355.1328
cluster_2_2024-02-18,549.8979
cluster_3_2024-02-18,748.0224
cluster_4_2024-02-18,1061.7754
cluster_1_2024-02-19,403.4086
cluster_2_2024-02-19,572.10486
cluster_3_2024-02-19,758.2165
cluster_4_2024-02-19,1152.4781
cluster_1_2024-02-20,410.4944
cluster_2_2024-02-20,588.334
cluster_3_2024-02-20,801.3151
cluster_4_2024-02-20,1214.8545
cluster_1_2024-02-21,420.07724
cluster_2_2024-02-21,606.27277
cluster_3_2024-02-21,856.4662
cluster_4_2024-02-21,1230.3986
cluster_1_2024-02-22,401.5745
cluster_2_2024-02-22,593.2243
cluster_3_2024-02-22,801.50366
cluster_4_2024-02-22,1200.6117
cluster_1_2024-02-23,426.55615
cluster_2_2024-02-23,624.5437
cluster_3_2024-02-23,841.8548
cluster_4_2024-02-23,1240.0702
cluster_1_2024-02-24,390.10825
cluster_2_2024-02-24,576.1964
cluster_3_2024-02-24,793.98303
cluster_4_2024-02-24,1134.4152
cluster_1_2024-02-25,372.52554
cluster_2_2024-02-25,559.54553
cluster_3_2024-02-25,762.2665
cluster_4_2024-02-25,1153.3723
cluster_1_2024-02-26,403.87726
cluster_2_2024-02-26,569.5245
cluster_3_2024-02-26,781.7065
cluster_4_2024-02-26,1171.5258
cluster_1_2024-02-27,421.24423
cluster_2_2024-02-27,639.7814
cluster_3_2024-02-27,805.24866
cluster_4_2024-02-27,1216.6768
cluster_1_2024-02-28,437.64005
cluster_2_2024-02-28,651.01556
cluster_3_2024-02-28,826.31506
cluster_4_2024-02-28,1251.1447
cluster_1_2024-02-29,381.30994
cluster_2_2024-02-29,617.63007
cluster_3_2024-02-29,862.6879
cluster_4_2024-02-29,1260.5327
cluster_1_2024-03-01,416.50763
cluster_2_2024-03-01,585.87317
cluster_3_2024-03-01,822.2188
cluster_4_2024-03-01,1162.9652
cluster_1_2024-03-02,362.59714
cluster_2_2024-03-02,529.8292
cluster_3_2024-03-02,760.80994
cluster_4_2024-03-02,1052.2377
cluster_1_2024-03-03,362.7584
cluster_2_2024-03-03,529.7397
cluster_3_2024-03-03,707.52216
cluster_4_2024-03-03,1105.4604
cluster_1_2024-03-04,434.23407
cluster_2_2024-03-04,622.1218
cluster_3_2024-03-04,811.95264
cluster_4_2024-03-04,1218.9938
cluster_1_2024-03-05,431.93134
cluster_2_2024-03-05,606.1786
cluster_3_2024-03-05,783.5684
cluster_4_2024-03-05,1207.534
cluster_1_2024-03-06,412.63797
cluster_2_2024-03-06,597.75165
cluster_3_2024-03-06,800.89355
cluster_4_2024-03-06,1229.7653
cluster_1_2024-03-07,412.3838
cluster_2_2024-03-07,582.6468
cluster_3_2024-03-07,773.25854
cluster_4_2024-03-07,1181.8867
cluster_1_2024-03-08,404.66574
cluster_2_2024-03-08,581.8672
cluster_3_2024-03-08,866.46924
cluster_4_2024-03-08,1187.3428
cluster_1_2024-03-09,350.16803
cluster_2_2024-03-09,510.96503
cluster_3_2024-03-09,760.70654
cluster_4_2024-03-09,1084.7642
cluster_1_2024-03-10,350.69522
cluster_2_2024-03-10,507.52017
cluster_3_2024-03-10,719.2037
cluster_4_2024-03-10,1054.066
cluster_1_2024-03-11,409.85587
cluster_2_2024-03-11,580.0544
cluster_3_2024-03-11,782.9495
cluster_4_2024-03-11,1135.6661
cluster_1_2024-03-12,384.3923
cluster_2_2024-03-12,564.7069
cluster_3_2024-03-12,770.11383
cluster_4_2024-03-12,1157.4734
cluster_1_2024-03-13,355.77228
cluster_2_2024-03-13,555.09656
cluster_3_2024-03-13,721.54767
cluster_4_2024-03-13,1092.0886
cluster_1_2024-03-14,363.5836
cluster_2_2024-03-14,522.1071
cluster_3_2024-03-14,716.7871
cluster_4_2024-03-14,1065.0121
cluster_1_2024-03-15,350.57428
cluster_2_2024-03-15,497.1096
cluster_3_2024-03-15,714.7985
cluster_4_2024-03-15,1003.3941
cluster_1_2024-03-16,319.6409
cluster_2_2024-03-16,473.38736
cluster_3_2024-03-16,641.2993
cluster_4_2024-03-16,928.1526
cluster_1_2024-03-17,325.9433
cluster_2_2024-03-17,447.2381
cluster_3_2024-03-17,642.9506
cluster_4_2024-03-17,929.8579
cluster_1_2024-03-18,342.6065
cluster_2_2024-03-18,506.1489
cluster_3_2024-03-18,672.0021
cluster_4_2024-03-18,972.5777
cluster_1_2024-03-19,365.83728
cluster_2_2024-03-19,486.6931
cluster_3_2024-03-19,677.1515
cluster_4_2024-03-19,996.72705
cluster_1_2024-03-20,352.87573
cluster_2_2024-03-20,491.63608
cluster_3_2024-03-20,671.7214
cluster_4_2024-03-20,988.2864
cluster_1_2024-03-21,364.87305
cluster_2_2024-03-21,480.13818
cluster_3_2024-03-21,646.8362
cluster_4_2024-03-21,936.84546
cluster_1_2024-03-22,349.462
cluster_2_2024-03-22,464.45724
cluster_3_2024-03-22,632.9896
cluster_4_2024-03-22,922.78906
cluster_1_2024-03-23,344.68854
cluster_2_2024-03-23,488.71527
cluster_3_2024-03-23,651.297
cluster_4_2024-03-23,996.7742
cluster_1_2024-03-24,342.94202
cluster_2_2024-03-24,470.24152
cluster_3_2024-03-24,665.079
cluster_4_2024-03-24,967.35956
cluster_1_2024-03-25,392.39368
cluster_2_2024-03-25,558.39496
cluster_3_2024-03-25,730.6857
cluster_4_2024-03-25,1050.9921
cluster_1_2024-03-26,377.9196
cluster_2_2024-03-26,577.3637
cluster_3_2024-03-26,753.33997
cluster_4_2024-03-26,1081.5873
cluster_1_2024-03-27,400.06235
cluster_2_2024-03-27,559.4689
cluster_3_2024-03-27,759.8755
cluster_4_2024-03-27,1105.9218
cluster_1_2024-03-28,394.89868
cluster_2_2024-03-28,526.752
cluster_3_2024-03-28,754.78357
cluster_4_2024-03-28,1025.1139
cluster_1_2024-03-29,358.677
cluster_2_2024-03-29,482.3737
cluster_3_2024-03-29,729.3977
cluster_4_2024-03-29,994.35065
cluster_1_2024-03-30,331.63013
cluster_2_2024-03-30,489.8609
cluster_3_2024-03-30,651.16943
cluster_4_2024-03-30,950.5377
cluster_1_2024-03-31,299.37784
cluster_2_2024-03-31,459.1249
cluster_3_2024-03-31,656.4792
cluster_4_2024-03-31,923.5698
cluster_1_2024-04-01,320.09195
cluster_2_2024-04-01,460.32123
cluster_3_2024-04-01,684.2232
cluster_4_2024-04-01,947.25507
cluster_1_2024-04-02,332.09622
cluster_2_2024-04-02,485.30777
cluster_3_2024-04-02,665.7155
cluster_4_2024-04-02,983.9383
cluster_1_2024-04-03,327.4492
cluster_2_2024-04-03,478.9523
cluster_3_2024-04-03,673.5972
cluster_4_2024-04-03,953.72955
cluster_1_2024-04-04,330.02512
cluster_2_2024-04-04,462.0893
cluster_3_2024-04-04,618.76984
cluster_4_2024-04-04,928.4665
cluster_1_2024-04-05,319.3264
cluster_2_2024-04-05,449.44504
cluster_3_2024-04-05,598.8376
cluster_4_2024-04-05,895.6761
cluster_1_2024-04-06,261.9449
cluster_2_2024-04-06,382.84955
cluster_3_2024-04-06,545.2421
cluster_4_2024-04-06,773.0439
cluster_1_2024-04-07,273.64767
cluster_2_2024-04-07,399.2996
cluster_3_2024-04-07,544.26373
cluster_4_2024-04-07,775.6918
cluster_1_2024-04-08,325.455
cluster_2_2024-04-08,449.63004
cluster_3_2024-04-08,599.7273
cluster_4_2024-04-08,866.9061
cluster_1_2024-04-09,338.06946
cluster_2_2024-04-09,544.87744
cluster_3_2024-04-09,681.78345
cluster_4_2024-04-09,967.8308
cluster_1_2024-04-10,344.06876
cluster_2_2024-04-10,552.72906
cluster_3_2024-04-10,712.66754
cluster_4_2024-04-10,990.9022
cluster_1_2024-04-11,341.3119
cluster_2_2024-04-11,479.51477
cluster_3_2024-04-11,679.1803
cluster_4_2024-04-11,972.65857
cluster_1_2024-04-12,318.76022
cluster_2_2024-04-12,452.47855
cluster_3_2024-04-12,622.17316
cluster_4_2024-04-12,893.59576
cluster_1_2024-04-13,260.41016
cluster_2_2024-04-13,383.68192
cluster_3_2024-04-13,562.61487
cluster_4_2024-04-13,767.3587
cluster_1_2024-04-14,267.2735
cluster_2_2024-04-14,374.3973
cluster_3_2024-04-14,524.08246
cluster_4_2024-04-14,743.6412
cluster_1_2024-04-15,343.48734
cluster_2_2024-04-15,468.4335
cluster_3_2024-04-15,622.45276
cluster_4_2024-04-15,886.1487
cluster_1_2024-04-16,366.67172
cluster_2_2024-04-16,538.2094
cluster_3_2024-04-16,715.84406
cluster_4_2024-04-16,1036.6144
cluster_1_2024-04-17,373.3177
cluster_2_2024-04-17,531.125
cluster_3_2024-04-17,733.06085
cluster_4_2024-04-17,1045.3142
cluster_1_2024-04-18,363.57584
cluster_2_2024-04-18,547.51434
cluster_3_2024-04-18,735.6614
cluster_4_2024-04-18,1057.7169
cluster_1_2024-04-19,350.10086
cluster_2_2024-04-19,483.85144
cluster_3_2024-04-19,651.4846
cluster_4_2024-04-19,1012.93317
cluster_1_2024-04-20,334.18036
cluster_2_2024-04-20,432.50888
cluster_3_2024-04-20,652.33826
cluster_4_2024-04-20,979.0162
cluster_1_2024-04-21,315.30627
cluster_2_2024-04-21,456.90042
cluster_3_2024-04-21,628.0201
cluster_4_2024-04-21,973.644
cluster_1_2024-04-22,370.39944
cluster_2_2024-04-22,542.82385
cluster_3_2024-04-22,747.7591
cluster_4_2024-04-22,1071.894
cluster_1_2024-04-23,370.1635
cluster_2_2024-04-23,549.9492
cluster_3_2024-04-23,756.5874
cluster_4_2024-04-23,1091.3329
cluster_1_2024-04-24,362.37
cluster_2_2024-04-24,538.78687
cluster_3_2024-04-24,740.92676
cluster_4_2024-04-24,1089.5605
cluster_1_2024-04-25,351.53552
cluster_2_2024-04-25,520.27423
cluster_3_2024-04-25,734.445
cluster_4_2024-04-25,1043.5421
cluster_1_2024-04-26,320.68915
cluster_2_2024-04-26,464.1467
cluster_3_2024-04-26,712.19086
cluster_4_2024-04-26,972.208
cluster_1_2024-04-27,298.09265
cluster_2_2024-04-27,419.849
cluster_3_2024-04-27,607.2868
cluster_4_2024-04-27,846.873
cluster_1_2024-04-28,261.9818
cluster_2_2024-04-28,397.87796
cluster_3_2024-04-28,566.4227
cluster_4_2024-04-28,829.9984
cluster_1_2024-04-29,317.87628
cluster_2_2024-04-29,453.4396
cluster_3_2024-04-29,606.3682
cluster_4_2024-04-29,924.12274
